business_name,technical_name,rule_name,object_name,start_line,start_column,end_line,end_column
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.Common.ExtendedCollection<T>.Convert<T>,77,9,90,10
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),"XDRecipe.Common.ExtendedCollection<T>.ConvertAll<T, TOutput>",104,9,113,10
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.Common.ExtendedCollection<T>.ConvertToNonNullable<T>,115,9,124,10
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.Common.ExtendedCollection<T>.Filter<T>,158,9,176,10
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.Common.ExtendedCollection<T>.GetMaxDouble,389,9,401,10
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.Common.ExtendedCollection<T>.GetMaxInt,333,9,345,10
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.Common.ExtendedCollection<T>.GetMinDouble,417,9,429,10
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.Common.ExtendedCollection<T>.GetMinInt,361,9,373,10
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.Common.ExtendedCollection<T>.GetSumDouble,477,9,491,10
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.Common.ExtendedCollection<T>.GetSumInt,445,9,459,10
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.Common.ExtendedCollection<T>.RemoveAll<T>,560,9,571,10
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.Common.Utilities.Utility.FormatText,774,9,782,10
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.Common.Utilities.Utility.FormatTextForInput,784,9,811,10
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.Common.Utilities.Utility.GetSortOptionName,671,9,699,10
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.Common.Utilities.Utility.GetSortOptionNameMembers,701,9,750,10
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.Common.Utilities.Utility.GetSortOptionOrderBy,752,9,770,10
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.Common.Utilities.Utility.JSAlert,566,9,581,10
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.Common.Utilities.Utility.JSProcessingErrorAlert.get,588,13,592,14
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.Common.Utilities.Utility.PageRedirect,250,9,288,10
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.Common.Utilities.Utility.SortOptionArrowImage.get,522,13,522,55
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.Common.Utilities.Utility.SortOptionArrowUpImage.get,530,13,530,53
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.Common.Utilities.Utility.Val,864,9,911,10
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.UI.BasePage.CustomDateFormat,54,9,61,10
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.UI.BasePage.FormatText,63,9,74,10
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),addrecipe.EmailRecipeSubmissionNotificationToAdministrator,182,5,188,6
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),addrecipe.ValidateFileUploadContentType,177,5,180,6
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),admin_adminlogin.Page_Load,26,5,29,6
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),admin_articlecommentmanager.ArticleComments_RowDataBound,187,5,200,6
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),admin_articlemanager.ArticleCat_ItemDataBound,271,5,288,6
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),admin_articlemanager.UnApprovedArticleList_ItemDataBound,115,5,137,6
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),admin_categorymanager.BindData,53,5,58,6
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),admin_categorymanager.dgCat_ItemDataBound,193,5,215,6
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),admin_commentsmanager.RecipeComments_RowDataBound,192,5,205,6
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),admin_confirmexceptiondelete.Page_Load,14,5,17,6
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),admin_deleteuser.SendAnEmailNotificationToTheUser,77,5,82,6
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),admin_editing.Util.get,31,9,31,38
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),admin_recipemanager.Next_Buttons,506,5,514,6
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),articlecategory.ArticleCat_ItemDataBound,99,5,104,6
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),articlecategory.Util.get,32,9,32,38
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),articledetail.EmailCommentNotificationToAdministrator,226,5,233,6
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),articledetail.Util.get,40,9,40,38
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),editarticle.Util.get,31,9,31,38
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),editrecipe.Util.get,31,9,31,38
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),emailarticle.Util.get,28,9,28,38
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),emailrecipe.Util.get,28,9,28,38
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),emailuser.Page_Load,14,5,17,6
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),events.DisplayAppMeetingTime,369,5,383,6
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),events.NumberOfDays,332,5,367,6
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),eventweekview.DisplayAppMeetingTime,158,5,174,6
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),eventweekview.GetWeekEndDate,47,5,50,6
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),eventweekview.GetWeekNumber,52,5,55,6
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),eventweekview.GetWeekStartDate,42,5,45,6
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),findallarticlebyauthor.ArticleCat_ItemDataBound,102,5,122,6
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),findallarticlebyauthor.Util.get,30,9,30,38
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),findallarticlecommentbyuser.ArticleCat_ItemDataBound,102,5,106,6
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),findallarticlecommentbyuser.Util.get,30,9,30,38
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),findallrecipebyauthor.RecipeCat_ItemDataBound,100,5,121,6
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),findallrecipebyauthor.Util.get,30,9,30,38
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),findallrecipecommentedbyuser.RecipeCat_ItemDataBound,98,5,102,6
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),findallrecipecommentedbyuser.Util.get,28,9,28,38
Total Quality Index,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),footer.Page_Load,14,5,17,6
